tf,target,truth
PHF21A,CYP26B1,0
POU2F1,CYP26B1,0
POU3F1,CYP26B1,0
POU3F2,CYP26B1,0
RFX2,CYP26B1,0
SATB2,CYP26B1,0
SOX2,CYP26B1,0
SOX5,CYP26B1,0
SOX6,CYP26B1,0
SOX9,CYP26B1,0
TBR1,CYP26B1,0
TCF12,CYP26B1,0
TCF3,CYP26B1,0
TCF7L1,CYP26B1,0
TFAP2C,CYP26B1,0
VEZF1,CYP26B1,0
ZBTB18,CYP26B1,0
ZBTB20,CYP26B1,0
ZNF148,CYP26B1,0
ZNF219,CYP26B1,0
ZNF281,CYP26B1,0
ZNF441,CYP26B1,0
ARX,CYP26C1,0
ASCL1,CYP26C1,0
ATF7,CYP26C1,0
BHLHE22,CYP26C1,0
CTCF,CYP26C1,0
DEAF1,CYP26C1,0
E2F1,CYP26C1,0
EMX1,CYP26C1,0
FOS,CYP26C1,0
JUN,CYP26C1,0
KAT7,CYP26C1,0
KLF10,CYP26C1,0
KLF11,CYP26C1,0
KLF3,CYP26C1,0
MEF2C,CYP26C1,0
MEIS2,CYP26C1,0
NEUROD2,CYP26C1,0
NEUROD6,CYP26C1,0
NFIA,CYP26C1,0
NFIB,CYP26C1,0
NR2E1,CYP26C1,0
NR4A2,CYP26C1,0
PHF21A,CYP26C1,0
POU2F1,CYP26C1,0
POU3F1,CYP26C1,0
POU3F2,CYP26C1,0
RFX2,CYP26C1,0
SATB2,CYP26C1,0
SOX2,CYP26C1,0
SOX5,CYP26C1,0
SOX6,CYP26C1,0
SOX9,CYP26C1,0
TBR1,CYP26C1,0
TCF12,CYP26C1,0
TCF3,CYP26C1,0
TCF7L1,CYP26C1,0
TFAP2C,CYP26C1,0
VEZF1,CYP26C1,0
ZBTB18,CYP26C1,0
ZBTB20,CYP26C1,0
ZNF148,CYP26C1,0
ZNF219,CYP26C1,0
ZNF281,CYP26C1,0
ZNF441,CYP26C1,0
ARX,CYP2B6,0
ASCL1,CYP2B6,0
ATF7,CYP2B6,0
BHLHE22,CYP2B6,0
CTCF,CYP2B6,0
DEAF1,CYP2B6,0
E2F1,CYP2B6,0
EMX1,CYP2B6,0
FOS,CYP2B6,0
JUN,CYP2B6,0
KAT7,CYP2B6,0
KLF10,CYP2B6,0
KLF11,CYP2B6,0
KLF3,CYP2B6,0
MEF2C,CYP2B6,0
MEIS2,CYP2B6,0
NEUROD2,CYP2B6,0
NEUROD6,CYP2B6,0
NFIA,CYP2B6,0
NFIB,CYP2B6,0
NR2E1,CYP2B6,0
NR4A2,CYP2B6,0
PHF21A,CYP2B6,0
POU2F1,CYP2B6,0
POU3F1,CYP2B6,0
POU3F2,CYP2B6,0
RFX2,CYP2B6,0
SATB2,CYP2B6,0
SOX2,CYP2B6,0
SOX5,CYP2B6,0
SOX6,CYP2B6,0
SOX9,CYP2B6,0
TBR1,CYP2B6,0
TCF12,CYP2B6,0
TCF3,CYP2B6,0
TCF7L1,CYP2B6,0
TFAP2C,CYP2B6,0
VEZF1,CYP2B6,0
ZBTB18,CYP2B6,0
ZBTB20,CYP2B6,0
ZNF148,CYP2B6,0
ZNF219,CYP2B6,0
ZNF281,CYP2B6,0
ZNF441,CYP2B6,0
ARX,CYP2S1,0
ASCL1,CYP2S1,0
ATF7,CYP2S1,0
BHLHE22,CYP2S1,0
CTCF,CYP2S1,0
DEAF1,CYP2S1,0
E2F1,CYP2S1,0
EMX1,CYP2S1,0
FOS,CYP2S1,0
JUN,CYP2S1,0
KAT7,CYP2S1,0
KLF10,CYP2S1,0
KLF11,CYP2S1,0
KLF3,CYP2S1,0
MEF2C,CYP2S1,0
MEIS2,CYP2S1,0
NEUROD2,CYP2S1,0
NEUROD6,CYP2S1,0
NFIA,CYP2S1,0
NFIB,CYP2S1,0
NR2E1,CYP2S1,0
NR4A2,CYP2S1,0
PHF21A,CYP2S1,0
POU2F1,CYP2S1,0
POU3F1,CYP2S1,0
POU3F2,CYP2S1,0
RFX2,CYP2S1,0
SATB2,CYP2S1,0
SOX2,CYP2S1,0
SOX5,CYP2S1,0
SOX6,CYP2S1,0
SOX9,CYP2S1,0
TBR1,CYP2S1,0
TCF12,CYP2S1,0
TCF3,CYP2S1,0
TCF7L1,CYP2S1,0
TFAP2C,CYP2S1,0
VEZF1,CYP2S1,0
ZBTB18,CYP2S1,0
ZBTB20,CYP2S1,0
ZNF148,CYP2S1,0
ZNF219,CYP2S1,0
ZNF281,CYP2S1,0
ZNF441,CYP2S1,0
ARX,CYTL1,0
ASCL1,CYTL1,0
ATF7,CYTL1,0
BHLHE22,CYTL1,0
CTCF,CYTL1,0
DEAF1,CYTL1,0
E2F1,CYTL1,0
EMX1,CYTL1,0
FOS,CYTL1,0
JUN,CYTL1,0
KAT7,CYTL1,0
KLF10,CYTL1,0
KLF11,CYTL1,0
KLF3,CYTL1,0
MEF2C,CYTL1,0
MEIS2,CYTL1,0
NEUROD2,CYTL1,0
NEUROD6,CYTL1,0
NFIA,CYTL1,0
NFIB,CYTL1,0
NR2E1,CYTL1,0
NR4A2,CYTL1,0
PHF21A,CYTL1,0
POU2F1,CYTL1,0
POU3F1,CYTL1,0
POU3F2,CYTL1,0
RFX2,CYTL1,0
SATB2,CYTL1,0
SOX2,CYTL1,0
SOX5,CYTL1,0
SOX6,CYTL1,0
SOX9,CYTL1,0
TBR1,CYTL1,0
TCF12,CYTL1,0
TCF3,CYTL1,0
TCF7L1,CYTL1,0
TFAP2C,CYTL1,0
VEZF1,CYTL1,0
ZBTB18,CYTL1,0
ZBTB20,CYTL1,0
ZNF148,CYTL1,0
ZNF219,CYTL1,0
ZNF281,CYTL1,0
ZNF441,CYTL1,0
ARX,CYYR1,1
ASCL1,CYYR1,0
ATF7,CYYR1,0
BHLHE22,CYYR1,1
CTCF,CYYR1,0
DEAF1,CYYR1,1
E2F1,CYYR1,0
EMX1,CYYR1,0
FOS,CYYR1,0
JUN,CYYR1,1
KAT7,CYYR1,0
KLF10,CYYR1,0
KLF11,CYYR1,0
KLF3,CYYR1,1
MEF2C,CYYR1,1
MEIS2,CYYR1,1
NEUROD2,CYYR1,1
NEUROD6,CYYR1,0
NFIA,CYYR1,1
NFIB,CYYR1,1
NR2E1,CYYR1,1
NR4A2,CYYR1,1
PHF21A,CYYR1,0
POU2F1,CYYR1,1
POU3F1,CYYR1,0
POU3F2,CYYR1,0
RFX2,CYYR1,1
SATB2,CYYR1,1
SOX2,CYYR1,0
SOX5,CYYR1,0
SOX6,CYYR1,1
SOX9,CYYR1,1
TBR1,CYYR1,0
TCF12,CYYR1,0
TCF3,CYYR1,0
TCF7L1,CYYR1,0
TFAP2C,CYYR1,1
VEZF1,CYYR1,0
ZBTB18,CYYR1,1
ZBTB20,CYYR1,1
ZNF148,CYYR1,0
ZNF219,CYYR1,1
ZNF281,CYYR1,1
ZNF441,CYYR1,0
ARX,DAAM1,1
ASCL1,DAAM1,0
ATF7,DAAM1,0
BHLHE22,DAAM1,0
CTCF,DAAM1,0
DEAF1,DAAM1,0
E2F1,DAAM1,0
EMX1,DAAM1,0
FOS,DAAM1,0
JUN,DAAM1,0
KAT7,DAAM1,0
KLF10,DAAM1,0
KLF11,DAAM1,1
KLF3,DAAM1,0
MEF2C,DAAM1,0
MEIS2,DAAM1,0
NEUROD2,DAAM1,0
NEUROD6,DAAM1,0
NFIA,DAAM1,0
NFIB,DAAM1,0
NR2E1,DAAM1,0
NR4A2,DAAM1,0
PHF21A,DAAM1,0
POU2F1,DAAM1,0
POU3F1,DAAM1,0
POU3F2,DAAM1,0
RFX2,DAAM1,0
SATB2,DAAM1,1
SOX2,DAAM1,1
SOX5,DAAM1,0
SOX6,DAAM1,0
SOX9,DAAM1,1
TBR1,DAAM1,0
TCF12,DAAM1,0
TCF3,DAAM1,0
TCF7L1,DAAM1,0
TFAP2C,DAAM1,0
VEZF1,DAAM1,0
ZBTB18,DAAM1,0
ZBTB20,DAAM1,0
ZNF148,DAAM1,0
ZNF219,DAAM1,1
ZNF281,DAAM1,0
ZNF441,DAAM1,0
ARX,DAB2,0
ASCL1,DAB2,0
ATF7,DAB2,0
BHLHE22,DAB2,0
CTCF,DAB2,0
DEAF1,DAB2,0
E2F1,DAB2,0
EMX1,DAB2,0
FOS,DAB2,0
JUN,DAB2,0
KAT7,DAB2,0
KLF10,DAB2,0
KLF11,DAB2,0
KLF3,DAB2,0
MEF2C,DAB2,0
MEIS2,DAB2,0
NEUROD2,DAB2,0
NEUROD6,DAB2,0
NFIA,DAB2,0
NFIB,DAB2,0
NR2E1,DAB2,0
NR4A2,DAB2,0
PHF21A,DAB2,0
POU2F1,DAB2,0
POU3F1,DAB2,0
POU3F2,DAB2,0
RFX2,DAB2,0
SATB2,DAB2,0
SOX2,DAB2,0
SOX5,DAB2,0
SOX6,DAB2,0
SOX9,DAB2,0
TBR1,DAB2,0
TCF12,DAB2,0
TCF3,DAB2,0
TCF7L1,DAB2,0
TFAP2C,DAB2,0
VEZF1,DAB2,0
ZBTB18,DAB2,0
ZBTB20,DAB2,0
ZNF148,DAB2,0
ZNF219,DAB2,0
ZNF281,DAB2,0
ZNF441,DAB2,0
ARX,DACH1,0
ASCL1,DACH1,0
ATF7,DACH1,0
BHLHE22,DACH1,1
CTCF,DACH1,1
DEAF1,DACH1,0
E2F1,DACH1,0
EMX1,DACH1,0
FOS,DACH1,0
JUN,DACH1,1
KAT7,DACH1,0
KLF10,DACH1,1
KLF11,DACH1,0
KLF3,DACH1,0
MEF2C,DACH1,1
MEIS2,DACH1,1
NEUROD2,DACH1,0
NEUROD6,DACH1,1
NFIA,DACH1,0
NFIB,DACH1,0
NR2E1,DACH1,1
NR4A2,DACH1,1
PHF21A,DACH1,0
POU2F1,DACH1,1
POU3F1,DACH1,0
POU3F2,DACH1,1
RFX2,DACH1,1
SATB2,DACH1,1
SOX2,DACH1,0
SOX5,DACH1,0
SOX6,DACH1,0
SOX9,DACH1,0
TBR1,DACH1,1
TCF12,DACH1,0
TCF3,DACH1,0
TCF7L1,DACH1,1
TFAP2C,DACH1,0
VEZF1,DACH1,1
ZBTB18,DACH1,1
ZBTB20,DACH1,1
ZNF148,DACH1,1
ZNF219,DACH1,1
ZNF281,DACH1,0
ZNF441,DACH1,0
ARX,DACH2,1
ASCL1,DACH2,0
ATF7,DACH2,0
BHLHE22,DACH2,0
CTCF,DACH2,0
DEAF1,DACH2,0
E2F1,DACH2,0
EMX1,DACH2,0
FOS,DACH2,0
JUN,DACH2,0
KAT7,DACH2,0
KLF10,DACH2,0
KLF11,DACH2,0
KLF3,DACH2,0
MEF2C,DACH2,1
MEIS2,DACH2,0
NEUROD2,DACH2,0
NEUROD6,DACH2,0
NFIA,DACH2,0
NFIB,DACH2,0
NR2E1,DACH2,1
NR4A2,DACH2,0
PHF21A,DACH2,0
POU2F1,DACH2,0
POU3F1,DACH2,0
POU3F2,DACH2,0
RFX2,DACH2,0
SATB2,DACH2,0
SOX2,DACH2,0
SOX5,DACH2,0
SOX6,DACH2,0
SOX9,DACH2,0
TBR1,DACH2,0
TCF12,DACH2,0
TCF3,DACH2,0
TCF7L1,DACH2,0
TFAP2C,DACH2,0
VEZF1,DACH2,0
ZBTB18,DACH2,0
ZBTB20,DACH2,0
ZNF148,DACH2,0
ZNF219,DACH2,0
ZNF281,DACH2,0
ZNF441,DACH2,0
ARX,DACT1,1
ASCL1,DACT1,0
ATF7,DACT1,1
BHLHE22,DACT1,0
CTCF,DACT1,0
DEAF1,DACT1,0
E2F1,DACT1,0
EMX1,DACT1,0
FOS,DACT1,0
JUN,DACT1,1
KAT7,DACT1,0
KLF10,DACT1,0
KLF11,DACT1,0
KLF3,DACT1,0
MEF2C,DACT1,0
MEIS2,DACT1,0
NEUROD2,DACT1,0
NEUROD6,DACT1,0
NFIA,DACT1,0
NFIB,DACT1,0
NR2E1,DACT1,0
NR4A2,DACT1,0
PHF21A,DACT1,0
POU2F1,DACT1,0
POU3F1,DACT1,0
POU3F2,DACT1,0
RFX2,DACT1,0
SATB2,DACT1,0
SOX2,DACT1,0
SOX5,DACT1,0
SOX6,DACT1,0
SOX9,DACT1,0
TBR1,DACT1,1
TCF12,DACT1,0
TCF3,DACT1,0
TCF7L1,DACT1,0
TFAP2C,DACT1,0
VEZF1,DACT1,0
ZBTB18,DACT1,0
ZBTB20,DACT1,0
ZNF148,DACT1,1
ZNF219,DACT1,0
ZNF281,DACT1,0
ZNF441,DACT1,0
ARX,DACT3,0
ASCL1,DACT3,0
ATF7,DACT3,0
BHLHE22,DACT3,0
CTCF,DACT3,0
DEAF1,DACT3,1
E2F1,DACT3,0
EMX1,DACT3,0
FOS,DACT3,0
JUN,DACT3,1
KAT7,DACT3,0
KLF10,DACT3,0
KLF11,DACT3,1
KLF3,DACT3,0
MEF2C,DACT3,1
MEIS2,DACT3,0
NEUROD2,DACT3,0
NEUROD6,DACT3,0
NFIA,DACT3,0
NFIB,DACT3,0
NR2E1,DACT3,0
NR4A2,DACT3,0
PHF21A,DACT3,0
POU2F1,DACT3,1
POU3F1,DACT3,0
POU3F2,DACT3,0
RFX2,DACT3,0
SATB2,DACT3,0
SOX2,DACT3,0
SOX5,DACT3,0
SOX6,DACT3,0
SOX9,DACT3,1
TBR1,DACT3,0
TCF12,DACT3,0
TCF3,DACT3,0
TCF7L1,DACT3,0
TFAP2C,DACT3,1
VEZF1,DACT3,1
ZBTB18,DACT3,0
ZBTB20,DACT3,0
ZNF148,DACT3,0
ZNF219,DACT3,0
ZNF281,DACT3,0
ZNF441,DACT3,0
ARX,DAPL1,1
ASCL1,DAPL1,0
ATF7,DAPL1,0
BHLHE22,DAPL1,0
CTCF,DAPL1,0
DEAF1,DAPL1,0
E2F1,DAPL1,0
EMX1,DAPL1,0
FOS,DAPL1,0
JUN,DAPL1,0
KAT7,DAPL1,0
KLF10,DAPL1,0
KLF11,DAPL1,1
KLF3,DAPL1,0
MEF2C,DAPL1,0
MEIS2,DAPL1,0
NEUROD2,DAPL1,0
NEUROD6,DAPL1,0
NFIA,DAPL1,0
NFIB,DAPL1,1
NR2E1,DAPL1,1
NR4A2,DAPL1,0
PHF21A,DAPL1,0
POU2F1,DAPL1,0
POU3F1,DAPL1,0
POU3F2,DAPL1,0
RFX2,DAPL1,0
SATB2,DAPL1,0
SOX2,DAPL1,0
SOX5,DAPL1,0
SOX6,DAPL1,1
SOX9,DAPL1,1
TBR1,DAPL1,0
TCF12,DAPL1,0
TCF3,DAPL1,1
TCF7L1,DAPL1,0
TFAP2C,DAPL1,0
VEZF1,DAPL1,0
ZBTB18,DAPL1,0
ZBTB20,DAPL1,0
ZNF148,DAPL1,1
ZNF219,DAPL1,0
ZNF281,DAPL1,0
ZNF441,DAPL1,0
ARX,DAZL,0
ASCL1,DAZL,0
ATF7,DAZL,0
BHLHE22,DAZL,0
CTCF,DAZL,0
DEAF1,DAZL,0
E2F1,DAZL,0
EMX1,DAZL,0
FOS,DAZL,0
JUN,DAZL,0
KAT7,DAZL,0
KLF10,DAZL,0
KLF11,DAZL,0
KLF3,DAZL,0
MEF2C,DAZL,0
MEIS2,DAZL,0
NEUROD2,DAZL,0
NEUROD6,DAZL,0
NFIA,DAZL,0
NFIB,DAZL,0
NR2E1,DAZL,0
NR4A2,DAZL,0
PHF21A,DAZL,0
POU2F1,DAZL,0
POU3F1,DAZL,0
POU3F2,DAZL,0
RFX2,DAZL,0
SATB2,DAZL,0
SOX2,DAZL,0
SOX5,DAZL,0
SOX6,DAZL,0
SOX9,DAZL,0
TBR1,DAZL,0
TCF12,DAZL,0
TCF3,DAZL,0
TCF7L1,DAZL,0
TFAP2C,DAZL,0
VEZF1,DAZL,0
ZBTB18,DAZL,0
ZBTB20,DAZL,0
ZNF148,DAZL,0
ZNF219,DAZL,0
ZNF281,DAZL,0
ZNF441,DAZL,0
ARX,DBF4,1
ASCL1,DBF4,0
ATF7,DBF4,1
BHLHE22,DBF4,0
CTCF,DBF4,0
DEAF1,DBF4,0
E2F1,DBF4,1
EMX1,DBF4,0
FOS,DBF4,0
JUN,DBF4,1
KAT7,DBF4,0
KLF10,DBF4,1
KLF11,DBF4,1
KLF3,DBF4,0
MEF2C,DBF4,1
MEIS2,DBF4,1
NEUROD2,DBF4,1
NEUROD6,DBF4,0
NFIA,DBF4,0
NFIB,DBF4,1
NR2E1,DBF4,1
NR4A2,DBF4,0
PHF21A,DBF4,0
POU2F1,DBF4,0
POU3F1,DBF4,0
POU3F2,DBF4,0
RFX2,DBF4,1
SATB2,DBF4,0
SOX2,DBF4,1
SOX5,DBF4,0
SOX6,DBF4,0
SOX9,DBF4,1
TBR1,DBF4,0
TCF12,DBF4,0
TCF3,DBF4,0
TCF7L1,DBF4,1
TFAP2C,DBF4,0
VEZF1,DBF4,1
ZBTB18,DBF4,0
ZBTB20,DBF4,0
ZNF148,DBF4,1
ZNF219,DBF4,1
ZNF281,DBF4,0
ZNF441,DBF4,0
ARX,DBF4B,1
ASCL1,DBF4B,0
ATF7,DBF4B,0
BHLHE22,DBF4B,0
CTCF,DBF4B,0
DEAF1,DBF4B,0
E2F1,DBF4B,1
EMX1,DBF4B,1
FOS,DBF4B,0
JUN,DBF4B,0
KAT7,DBF4B,0
KLF10,DBF4B,1
KLF11,DBF4B,1
KLF3,DBF4B,1
MEF2C,DBF4B,1
MEIS2,DBF4B,1
NEUROD2,DBF4B,1
NEUROD6,DBF4B,0
NFIA,DBF4B,1
NFIB,DBF4B,1
NR2E1,DBF4B,1
NR4A2,DBF4B,1
PHF21A,DBF4B,0
POU2F1,DBF4B,1
POU3F1,DBF4B,0
POU3F2,DBF4B,0
RFX2,DBF4B,0
SATB2,DBF4B,0
SOX2,DBF4B,1
SOX5,DBF4B,0
SOX6,DBF4B,0
SOX9,DBF4B,1
TBR1,DBF4B,0
TCF12,DBF4B,0
TCF3,DBF4B,0
TCF7L1,DBF4B,0
TFAP2C,DBF4B,0
VEZF1,DBF4B,1
ZBTB18,DBF4B,0
ZBTB20,DBF4B,0
ZNF148,DBF4B,1
ZNF219,DBF4B,1
ZNF281,DBF4B,1
ZNF441,DBF4B,0
ARX,DBI,1
ASCL1,DBI,1
ATF7,DBI,1
BHLHE22,DBI,1
CTCF,DBI,1
DEAF1,DBI,1
E2F1,DBI,1
EMX1,DBI,1
FOS,DBI,1
JUN,DBI,1
KAT7,DBI,1
KLF10,DBI,1
KLF11,DBI,1
KLF3,DBI,1
MEF2C,DBI,1
MEIS2,DBI,1
NEUROD2,DBI,1
NEUROD6,DBI,1
NFIA,DBI,1
NFIB,DBI,1
NR2E1,DBI,1
NR4A2,DBI,1
PHF21A,DBI,1
POU2F1,DBI,1
POU3F1,DBI,0
POU3F2,DBI,1
RFX2,DBI,1
SATB2,DBI,1
SOX2,DBI,1
SOX5,DBI,1
SOX6,DBI,1
SOX9,DBI,1
TBR1,DBI,1
TCF12,DBI,1
TCF3,DBI,1
TCF7L1,DBI,1
TFAP2C,DBI,1
VEZF1,DBI,1
ZBTB18,DBI,1
ZBTB20,DBI,1
ZNF148,DBI,1
ZNF219,DBI,1
ZNF281,DBI,1
ZNF441,DBI,1
ARX,DBP,0
ASCL1,DBP,0
ATF7,DBP,0
BHLHE22,DBP,0
CTCF,DBP,0
DEAF1,DBP,0
E2F1,DBP,0
EMX1,DBP,0
FOS,DBP,0
JUN,DBP,0
KAT7,DBP,0
KLF10,DBP,0
KLF11,DBP,0
KLF3,DBP,0
MEF2C,DBP,0
MEIS2,DBP,0
NEUROD2,DBP,0
NEUROD6,DBP,0
NFIA,DBP,0
NFIB,DBP,0
NR2E1,DBP,0
NR4A2,DBP,0
PHF21A,DBP,0
POU2F1,DBP,0
POU3F1,DBP,0
POU3F2,DBP,0
RFX2,DBP,0
SATB2,DBP,0
SOX2,DBP,0
SOX5,DBP,0
SOX6,DBP,0
SOX9,DBP,0
TBR1,DBP,0
TCF12,DBP,0
TCF3,DBP,0
TCF7L1,DBP,0
TFAP2C,DBP,0
VEZF1,DBP,0
ZBTB18,DBP,0
ZBTB20,DBP,0
ZNF148,DBP,0
ZNF219,DBP,0
ZNF281,DBP,0
ZNF441,DBP,0
ARX,DBX1,0
ASCL1,DBX1,0
ATF7,DBX1,0
BHLHE22,DBX1,0
CTCF,DBX1,0
DEAF1,DBX1,0
E2F1,DBX1,0
EMX1,DBX1,0
FOS,DBX1,0
JUN,DBX1,0
KAT7,DBX1,0
KLF10,DBX1,0
KLF11,DBX1,0
KLF3,DBX1,0
MEF2C,DBX1,0
MEIS2,DBX1,0
NEUROD2,DBX1,0
NEUROD6,DBX1,0
NFIA,DBX1,0
NFIB,DBX1,0
NR2E1,DBX1,0
NR4A2,DBX1,0
PHF21A,DBX1,0
POU2F1,DBX1,0
POU3F1,DBX1,0
POU3F2,DBX1,0
RFX2,DBX1,0
SATB2,DBX1,0
SOX2,DBX1,0
SOX5,DBX1,0
SOX6,DBX1,0
SOX9,DBX1,0
TBR1,DBX1,0
TCF12,DBX1,0
TCF3,DBX1,0
TCF7L1,DBX1,0
TFAP2C,DBX1,0
VEZF1,DBX1,0
ZBTB18,DBX1,0
ZBTB20,DBX1,0
ZNF148,DBX1,0
ZNF219,DBX1,0
ZNF281,DBX1,0
ZNF441,DBX1,0
ARX,DBX2,0
ASCL1,DBX2,0
ATF7,DBX2,0
BHLHE22,DBX2,0
CTCF,DBX2,0
DEAF1,DBX2,0
E2F1,DBX2,0
EMX1,DBX2,0
FOS,DBX2,0
JUN,DBX2,0
KAT7,DBX2,0
KLF10,DBX2,0
KLF11,DBX2,0
KLF3,DBX2,0
MEF2C,DBX2,0
MEIS2,DBX2,0
NEUROD2,DBX2,0
NEUROD6,DBX2,0
NFIA,DBX2,0
NFIB,DBX2,0
NR2E1,DBX2,0
NR4A2,DBX2,0
PHF21A,DBX2,0
POU2F1,DBX2,0
POU3F1,DBX2,0
POU3F2,DBX2,0
RFX2,DBX2,0
SATB2,DBX2,0
SOX2,DBX2,0
SOX5,DBX2,0
SOX6,DBX2,0
SOX9,DBX2,0
TBR1,DBX2,0
TCF12,DBX2,0
TCF3,DBX2,0
TCF7L1,DBX2,0
TFAP2C,DBX2,0
VEZF1,DBX2,0
ZBTB18,DBX2,0
ZBTB20,DBX2,0
ZNF148,DBX2,0
ZNF219,DBX2,0
ZNF281,DBX2,0
ZNF441,DBX2,0
ARX,DCAF10,0
ASCL1,DCAF10,0
ATF7,DCAF10,0
BHLHE22,DCAF10,0
CTCF,DCAF10,0
DEAF1,DCAF10,0
E2F1,DCAF10,0
EMX1,DCAF10,0
FOS,DCAF10,0
JUN,DCAF10,0
KAT7,DCAF10,0
KLF10,DCAF10,0
KLF11,DCAF10,0
KLF3,DCAF10,0
MEF2C,DCAF10,0
MEIS2,DCAF10,0
NEUROD2,DCAF10,0
NEUROD6,DCAF10,0
NFIA,DCAF10,0
NFIB,DCAF10,0
NR2E1,DCAF10,0
NR4A2,DCAF10,0
PHF21A,DCAF10,0
POU2F1,DCAF10,0
POU3F1,DCAF10,0
POU3F2,DCAF10,0
RFX2,DCAF10,0
SATB2,DCAF10,0
SOX2,DCAF10,0
SOX5,DCAF10,0
SOX6,DCAF10,0
SOX9,DCAF10,0
TBR1,DCAF10,0
TCF12,DCAF10,0
TCF3,DCAF10,0
TCF7L1,DCAF10,0
TFAP2C,DCAF10,0
VEZF1,DCAF10,0
ZBTB18,DCAF10,0
ZBTB20,DCAF10,0
ZNF148,DCAF10,1
ZNF219,DCAF10,0
ZNF281,DCAF10,0
ZNF441,DCAF10,0
ARX,DCC,1
ASCL1,DCC,0
ATF7,DCC,0
BHLHE22,DCC,0
CTCF,DCC,0
DEAF1,DCC,0
E2F1,DCC,0
EMX1,DCC,1
FOS,DCC,0
JUN,DCC,0
KAT7,DCC,0
KLF10,DCC,1
KLF11,DCC,1
KLF3,DCC,0
MEF2C,DCC,1
MEIS2,DCC,0
NEUROD2,DCC,0
NEUROD6,DCC,0
NFIA,DCC,0
NFIB,DCC,0
NR2E1,DCC,1
NR4A2,DCC,0
PHF21A,DCC,0
POU2F1,DCC,0
POU3F1,DCC,0
POU3F2,DCC,0
RFX2,DCC,0
SATB2,DCC,0
SOX2,DCC,1
SOX5,DCC,0
SOX6,DCC,1
SOX9,DCC,0
TBR1,DCC,0
TCF12,DCC,0
TCF3,DCC,1
TCF7L1,DCC,0
TFAP2C,DCC,0
VEZF1,DCC,1
ZBTB18,DCC,0
ZBTB20,DCC,1
ZNF148,DCC,0
ZNF219,DCC,1
ZNF281,DCC,1
ZNF441,DCC,1
ARX,DCLK1,1
ASCL1,DCLK1,1
ATF7,DCLK1,0
BHLHE22,DCLK1,0
CTCF,DCLK1,0
DEAF1,DCLK1,0
E2F1,DCLK1,0
EMX1,DCLK1,0
FOS,DCLK1,0
JUN,DCLK1,0
KAT7,DCLK1,0
KLF10,DCLK1,0
KLF11,DCLK1,0
KLF3,DCLK1,0
MEF2C,DCLK1,0
MEIS2,DCLK1,0
NEUROD2,DCLK1,0
NEUROD6,DCLK1,0
NFIA,DCLK1,0
NFIB,DCLK1,0
NR2E1,DCLK1,0
NR4A2,DCLK1,0
PHF21A,DCLK1,0
POU2F1,DCLK1,0
POU3F1,DCLK1,0
POU3F2,DCLK1,0
RFX2,DCLK1,0
SATB2,DCLK1,0
SOX2,DCLK1,0
SOX5,DCLK1,0
SOX6,DCLK1,0
SOX9,DCLK1,0
TBR1,DCLK1,0
TCF12,DCLK1,0
TCF3,DCLK1,0
TCF7L1,DCLK1,0
TFAP2C,DCLK1,0
VEZF1,DCLK1,0
ZBTB18,DCLK1,0
ZBTB20,DCLK1,0
ZNF148,DCLK1,0
ZNF219,DCLK1,0
ZNF281,DCLK1,0
ZNF441,DCLK1,0
ARX,DCN,0
ASCL1,DCN,0
ATF7,DCN,0
BHLHE22,DCN,0
CTCF,DCN,0
DEAF1,DCN,0
E2F1,DCN,0
EMX1,DCN,0
FOS,DCN,0
JUN,DCN,0
KAT7,DCN,0
KLF10,DCN,0
KLF11,DCN,0
KLF3,DCN,0
MEF2C,DCN,0
MEIS2,DCN,0
NEUROD2,DCN,0
NEUROD6,DCN,0
NFIA,DCN,0
NFIB,DCN,0
NR2E1,DCN,0
NR4A2,DCN,0
PHF21A,DCN,0
POU2F1,DCN,1
POU3F1,DCN,0
POU3F2,DCN,0
RFX2,DCN,0
SATB2,DCN,0
SOX2,DCN,0
SOX5,DCN,0
SOX6,DCN,0
SOX9,DCN,0
TBR1,DCN,0
TCF12,DCN,0
TCF3,DCN,0
TCF7L1,DCN,0
TFAP2C,DCN,0
VEZF1,DCN,0
ZBTB18,DCN,0
ZBTB20,DCN,0
ZNF148,DCN,0
ZNF219,DCN,0
ZNF281,DCN,0
ZNF441,DCN,0
ARX,DCT,1
ASCL1,DCT,0
ATF7,DCT,0
BHLHE22,DCT,0
CTCF,DCT,0
DEAF1,DCT,0
E2F1,DCT,0
EMX1,DCT,0
FOS,DCT,0
JUN,DCT,1
KAT7,DCT,0
KLF10,DCT,0
KLF11,DCT,0
KLF3,DCT,0
MEF2C,DCT,0
MEIS2,DCT,0
NEUROD2,DCT,0
NEUROD6,DCT,0
NFIA,DCT,0
NFIB,DCT,1
NR2E1,DCT,1
NR4A2,DCT,0
PHF21A,DCT,0
POU2F1,DCT,0
POU3F1,DCT,0
POU3F2,DCT,0
RFX2,DCT,0
SATB2,DCT,0
SOX2,DCT,0
SOX5,DCT,0
SOX6,DCT,0
SOX9,DCT,1
TBR1,DCT,0
TCF12,DCT,0
TCF3,DCT,0
TCF7L1,DCT,0
TFAP2C,DCT,1
VEZF1,DCT,1
ZBTB18,DCT,0
ZBTB20,DCT,0
ZNF148,DCT,0
ZNF219,DCT,0
ZNF281,DCT,0
ZNF441,DCT,0
ARX,DCX,0
