gene,ko_gene,log2fc,padj
LDAH,PAX6,-0.2548078613505762,1.0
WDTC1,PAX6,0.2022181325666672,1.0
SYT4,PAX6,0.1989358579799354,1.0
DVL1,PAX6,0.12892732434819676,1.0
MRPL37,PAX6,-0.205351636625277,1.0
SELENOO,PAX6,0.1520153777626958,1.0
NDUFA7,PAX6,-0.30913284870002755,1.0
CCDC113,PAX6,-0.10765988152000094,1.0
ARHGDIA,PAX6,-0.13880230000599408,1.0
FAM98A,PAX6,0.11393925490179191,1.0
SUPV3L1,PAX6,0.10576306467625862,1.0
UPF1,PAX6,0.10178129233009914,1.0
TLE4,PAX6,0.1367715214301647,1.0
ZNF577,PAX6,0.10724506916521692,1.0
VMP1,PAX6,-0.11575025276583828,1.0
MTA2,PAX6,-0.30287470230997426,1.0
C21orf91,PAX6,0.11979282635777944,1.0
ELK1,PAX6,0.10153715819497267,1.0
GLDC,PAX6,-0.19000377728921558,1.0
POLR2M,PAX6,0.10864371400003714,1.0
GPR19,PAX6,0.16100739050594504,1.0
SP8,PAX6,-0.1897495251393848,1.0
DIXDC1,PAX6,0.10410822704141376,1.0
HELZ,PAX6,-0.12933678074637744,1.0
KRCC1,PAX6,-0.18666079120660362,1.0
WWC3,PAX6,0.13311014309619362,1.0
MAPK1IP1L,PAX6,-0.13816630748709335,1.0
FAM228B,PAX6,0.1843595188382452,1.0
PTX3,PAX6,0.18450205668530195,1.0
GPATCH2,PAX6,0.12095442531045941,1.0
TIMM22,PAX6,-0.14082627401052572,1.0
LANCL2,PAX6,0.13870749257487436,1.0
PSMF1,PAX6,0.11388957732540206,1.0
ZNF841,PAX6,0.25885283250813185,1.0
PPOX,PAX6,0.1245139577649299,1.0
TRUB1,PAX6,0.18916894961050224,1.0
ARHGAP33,PAX6,0.11309772612352731,1.0
TWISTNB,PAX6,-0.20091586403147654,1.0
TMUB1,PAX6,-0.147425229488781,1.0
MACROD1,PAX6,0.1816587526888147,1.0
CDIP1,PAX6,0.10957111581084678,1.0
BRI3BP,PAX6,0.13073917534595747,1.0
KAT5,PAX6,0.1025768931356903,1.0
KCTD2,PAX6,0.10202158143781626,1.0
GRINA,PAX6,0.10387066141185919,1.0
AMN1,PAX6,0.1534863551181438,1.0
OXLD1,PAX6,-0.3059953302785585,1.0
DAB1,PAX6,0.14130016617721664,1.0
SBF1,PAX6,0.1485797401147897,1.0
DHDDS,PAX6,-0.1430105606439891,1.0
RAP1GDS1,PAX6,0.14826439768404898,1.0
CDK9,PAX6,0.10405236881812074,1.0
PNPLA3,PAX6,-0.15122615647686222,1.0
GMEB1,PAX6,0.1981945903700475,1.0
POLR1E,PAX6,0.1301576701088063,1.0
SOCS5,PAX6,0.12076728497913436,1.0
PIGC,PAX6,0.12988787423878256,1.0
BAG4,PAX6,0.14699247609073662,1.0
SPINDOC,PAX6,-0.2035765037367696,1.0
PIBF1,PAX6,0.10617279406784741,1.0
PPP6R1,PAX6,-0.2246983780026639,1.0
HDHD5,PAX6,-0.22747042087773606,1.0
LINC01184,PAX6,0.1927495811684654,1.0
PRMT7,PAX6,0.1923583892925822,1.0
SPTSSA,PAX6,-0.11845322836493843,1.0
ZNF143,PAX6,-0.20185752951389513,1.0
UFD1,PAX6,-0.11808053389626316,1.0
EMC9,PAX6,-0.27473185323211746,1.0
NEK3,PAX6,-0.167804598145064,1.0
EPS8,PAX6,-0.18162326031013937,1.0
ZNF668,PAX6,0.10320885376220135,1.0
RASSF1,PAX6,0.12042761321686246,1.0
DTD2,PAX6,-0.21152029560313101,1.0
GBA2,PAX6,-0.28916815380446037,1.0
SNX17,PAX6,-0.11637857603418755,1.0
LTN1,PAX6,0.12303071707592095,1.0
NUP153,PAX6,0.10411614873205988,1.0
SLC35B1,PAX6,0.11028620831540803,1.0
AC003681.1,PAX6,0.2286714458779735,1.0
JUP,PAX6,0.11048739922594386,1.0
R3HDM1,PAX6,-0.11144807428767933,1.0
AKAP10,PAX6,0.11364308544196255,1.0
METTL18,PAX6,-0.21676175871281878,1.0
UBR2,PAX6,0.12220815852676803,1.0
MMS22L,PAX6,-0.22205357820073646,1.0
TMEM19,PAX6,0.13701594597748956,1.0
DERL2,PAX6,-0.17721875026369815,1.0
SAE1,PAX6,-0.12633716603543466,1.0
CENPU,PAX6,-0.4222416486115901,1.0
TAF9B,PAX6,0.16715540417679975,1.0
EFCAB14,PAX6,-0.14675535214998048,1.0
ADAM9,PAX6,-0.3464980227870349,1.0
DNAJC10,PAX6,0.1834546353887999,1.0
USP46,PAX6,-0.18610431010114992,1.0
ALMS1,PAX6,0.11290287483548189,1.0
TP53INP1,PAX6,-0.27864693884350533,1.0
PACRGL,PAX6,0.12775838640787995,1.0
MRPL4,PAX6,-0.14364542679568015,1.0
INTS6L,PAX6,0.12150627524780866,1.0
ATP6V1E2,PAX6,0.10215783278267354,1.0
GPR180,PAX6,-0.14940479041873633,1.0
ORAI2,PAX6,-0.1005641738575076,1.0
BUB3,PAX6,-0.11775994611980864,1.0
GFER,PAX6,-0.22176870509194613,1.0
GADD45G,PAX6,-0.29814221371520133,1.0
DCBLD2,PAX6,-0.160411184980362,1.0
TRIT1,PAX6,-0.20138356365020682,1.0
LEPROTL1,PAX6,-0.14770291013616843,1.0
RUVBL2,PAX6,0.12750861553219306,1.0
BLVRA,PAX6,-0.20631560003300176,1.0
MRPL9,PAX6,-0.16221699861265393,1.0
CCNL2,PAX6,-0.11331392044343558,1.0
MICU1,PAX6,0.10387888247176885,1.0
SLC35A5,PAX6,-0.18275474618028076,1.0
LARP4B,PAX6,0.2148211592337652,1.0
STK17A,PAX6,-0.36774726941848934,1.0
MAD1L1,PAX6,0.15401611457856346,1.0
ZFX,PAX6,-0.19436805890933795,1.0
RASA1,PAX6,0.19550159734632633,1.0
NOTCH2,PAX6,-0.23405653216032807,1.0
MOB2,PAX6,0.15059614256241804,1.0
IKZF4,PAX6,0.1329094516507161,1.0
PPP1R35,PAX6,-0.19719212785468354,1.0
MIR99AHG,PAX6,-0.12822954591920566,1.0
MCUR1,PAX6,-0.19520639472378565,1.0
LIN7A,PAX6,-0.2816920180779954,1.0
SELENON,PAX6,-0.1539372505166079,1.0
HECW1,PAX6,0.20289273968349208,1.0
ANP32A,PAX6,-0.10354629601465937,1.0
AC245595.1,PAX6,0.11295375189683865,1.0
TGIF2,PAX6,-0.18324402316763733,1.0
OPA3,PAX6,-0.27944666936667595,1.0
GUF1,PAX6,0.20461197000543763,1.0
OSER1-DT,PAX6,0.12471942459287311,1.0
FAM220A,PAX6,0.1279112595211731,1.0
CENPK,PAX6,-0.1634485271409809,1.0
RNF182,PAX6,-0.1578872848048909,1.0
CCDC138,PAX6,-0.17173653276583511,1.0
GLCCI1,PAX6,0.14274467661274992,1.0
NIPSNAP1,PAX6,-0.12546722064920426,1.0
BCL9,PAX6,0.13357390385461354,1.0
FOXP4,PAX6,-0.31626796918914746,1.0
PRKCSH,PAX6,-0.12911860393136465,1.0
SSSCA1,PAX6,0.14441693845389691,1.0
LRPAP1,PAX6,-0.1331452774399368,1.0
CRABP2,PAX6,-0.49177810787708176,1.0
MEN1,PAX6,0.10074463106161557,1.0
QRSL1,PAX6,-0.132790308368385,1.0
TMEM69,PAX6,0.11945620059507167,1.0
LIAS,PAX6,0.12391067179057447,1.0
CYTH1,PAX6,0.11717046213530469,1.0
FUCA2,PAX6,-0.2439139804867989,1.0
C9orf40,PAX6,-0.19278096701396752,1.0
POLR3C,PAX6,0.1951880009641931,1.0
ERICH1,PAX6,0.15389695867587305,1.0
PIGBOS1,PAX6,-0.11866208889827878,1.0
MAGEA12,PAX6,-0.12615544899412146,1.0
PEX19,PAX6,-0.1835960673181849,1.0
ATF3,PAX6,-0.5379252869890321,1.0
DHX33,PAX6,-0.13363254582103323,1.0
NUP160,PAX6,0.10563073693933922,1.0
ESRRA,PAX6,-0.29641451576174127,1.0
LRRC42,PAX6,-0.25905246310590657,1.0
PDE6D,PAX6,0.1293706422645451,1.0
XPOT,PAX6,-0.1782691741256115,1.0
OGFRL1,PAX6,-0.250088271183992,1.0
CENPE,PAX6,0.12492533510943926,1.0
MLF1,PAX6,0.11714198602169357,1.0
CLVS1,PAX6,-0.31080418234938056,1.0
ARL4D,PAX6,-0.24201197141030367,1.0
XRCC4,PAX6,-0.1355185943925279,1.0
HMGN2,PAX6,-0.1640540867092728,1.0
BX890604.1,PAX6,0.12299467021709143,1.0
SORD,PAX6,-0.26235653867325315,1.0
TFIP11,PAX6,0.10809553334731037,1.0
DNAJC15,PAX6,0.14734465359298965,1.0
TSHZ1,PAX6,0.21252776175412813,1.0
KIAA0319L,PAX6,0.13290567505635753,1.0
THOC7,PAX6,-0.11293780333016712,1.0
CHSY1,PAX6,0.12635373376567038,1.0
GLTP,PAX6,-0.19054345117831328,1.0
TRMT13,PAX6,0.10358587531388119,1.0
TSPAN4,PAX6,0.17312880551338106,1.0
ATP11A,PAX6,-0.1249517713518995,1.0
STK11,PAX6,0.13457173454862392,1.0
C5orf30,PAX6,-0.24294335903490483,1.0
ZKSCAN2,PAX6,0.17043184174213755,1.0
TRRAP,PAX6,0.13343141702265893,1.0
SLC35C2,PAX6,0.10028202643991002,1.0
VCP,PAX6,-0.10965436860337935,1.0
ETHE1,PAX6,-0.250458345719871,1.0
PSMG2,PAX6,-0.14499209706863547,1.0
CDC42BPB,PAX6,0.139668571246499,1.0
SART1,PAX6,0.10653977515962287,1.0
LINC01315,PAX6,0.1027447773956145,1.0
MAGOHB,PAX6,-0.21048227994212465,1.0
TTC4,PAX6,0.12678901658497033,1.0
CEP44,PAX6,0.10874234077102574,1.0
PELI1,PAX6,-0.15069804410818444,1.0
COMTD1,PAX6,0.29175956659191593,1.0
MRPL23,PAX6,-0.21526797488289517,1.0
SPICE1,PAX6,-0.21272907969445676,1.0
EIF2B4,PAX6,0.13104333171593652,1.0
ENTPD6,PAX6,0.13268035997997796,1.0
NEK5,PAX6,0.21581685274731077,1.0
MTF1,PAX6,0.10522919968226363,1.0
PLOD2,PAX6,0.16448022442995658,1.0
SMG9,PAX6,0.11095533167729421,1.0
GNA11,PAX6,0.1129101066015663,1.0
SLC35A4,PAX6,0.1429338733164478,1.0
C1orf123,PAX6,-0.15903325505681276,1.0
LRWD1,PAX6,0.10611495088022505,1.0
DHTKD1,PAX6,-0.2527469691961648,1.0
PSEN1,PAX6,0.16577733874018818,1.0
ABHD17B,PAX6,-0.10798365134734711,1.0
RNF138,PAX6,0.11765397515864917,1.0
TMEM18,PAX6,-0.22327145264525683,1.0
PITRM1,PAX6,0.15330177748418938,1.0
RPUSD4,PAX6,0.2035025135712587,1.0
HADH,PAX6,-0.1871166723307509,1.0
ETFRF1,PAX6,-0.14188298036438884,1.0
ZCCHC3,PAX6,-0.1559780739781358,1.0
CCNH,PAX6,0.11210769829901224,1.0
RUNDC1,PAX6,0.1050105996703592,1.0
BDH2,PAX6,-0.26308297762273947,1.0
RGP1,PAX6,-0.19575761715269113,1.0
REST,PAX6,-0.1496812978087373,1.0
NUDT16,PAX6,-0.13633824257114346,1.0
SNCB,PAX6,-0.3497724844250736,1.0
FAM234A,PAX6,-0.2462201366891592,1.0
HOMER3,PAX6,0.17249736326577159,1.0
RIMS4,PAX6,0.22641210984747406,1.0
CRIP2,PAX6,0.11740498836658131,1.0
C9orf85,PAX6,-0.2556200668375874,1.0
CTPS1,PAX6,-0.19161523750776777,1.0
CMTR1,PAX6,-0.36127648853445127,1.0
CCDC136,PAX6,0.1035704265221915,1.0
EIF2B1,PAX6,-0.22777130308895344,1.0
ZNF35,PAX6,-0.24652099807576255,1.0
KDM6B,PAX6,0.10261301965049208,1.0
LYST,PAX6,0.14601662522988357,1.0
PDE10A,PAX6,-0.17993239188645793,1.0
GRPEL2,PAX6,0.23820666453215722,1.0
CCDC137,PAX6,-0.201545916259112,1.0
ZNF273,PAX6,-0.18023889103838098,1.0
FIGNL1,PAX6,-0.16625479257429188,1.0
ARFIP1,PAX6,-0.1825371194276073,1.0
UBE2E2,PAX6,0.1444520528511879,1.0
GTPBP3,PAX6,0.1338046627683993,1.0
CINP,PAX6,-0.18926190505982765,1.0
KALRN,PAX6,0.10768507750430745,1.0
DENND1B,PAX6,-0.28801857077170734,1.0
IFT81,PAX6,-0.145114781941459,1.0
CEMIP2,PAX6,-0.1049079537649027,1.0
SLC12A6,PAX6,0.16112241768974878,1.0
SAR1B,PAX6,-0.1357248665871359,1.0
REPS1,PAX6,-0.2106404808691451,1.0
NXN,PAX6,-0.26645085121652223,1.0
MEF2D,PAX6,0.12352961168933696,1.0
RRP1,PAX6,-0.18464459165424696,1.0
OSTM1,PAX6,0.20117046114900727,1.0
AIMP2,PAX6,0.13924961590570328,1.0
INO80C,PAX6,-0.11018531422781352,1.0
COL4A1,PAX6,-0.2811863542549058,1.0
SSTR2,PAX6,-0.4674908778795806,1.0
LYSMD3,PAX6,0.2738035605028273,1.0
MPZL1,PAX6,0.12310106065186521,1.0
C18orf25,PAX6,0.11007671116260331,1.0
NFRKB,PAX6,0.2702043151318798,1.0
RANGAP1,PAX6,0.1154537289061972,1.0
DMAC2,PAX6,-0.21940693429899505,1.0
RNASET2,PAX6,0.11168313715312261,1.0
TM9SF4,PAX6,0.10229287141781795,1.0
ZNF584,PAX6,0.11012528733387361,1.0
PIGX,PAX6,0.1353405085055076,1.0
ALG3,PAX6,-0.27847225811746146,1.0
SENP1,PAX6,0.1893229453164298,1.0
HEXDC,PAX6,0.10051762117817775,1.0
CCDC18,PAX6,-0.32347818059077893,1.0
METTL16,PAX6,-0.1812847859494704,1.0
CRIM1,PAX6,-0.40293027137633297,1.0
STT3A,PAX6,0.17552297010521034,1.0
ATG10,PAX6,0.19731472790097015,1.0
POLL,PAX6,0.13330576328635413,1.0
GSE1,PAX6,-0.13635543281054885,1.0
NTPCR,PAX6,-0.13521984248820718,1.0
TBC1D17,PAX6,0.10017579491075645,1.0
ATPAF1,PAX6,-0.16762348962793627,1.0
MBTPS2,PAX6,0.16952412307630205,1.0
NUP98,PAX6,-0.178132283819032,1.0
CIB1,PAX6,-0.14597783671217135,1.0
UCK1,PAX6,-0.18305494925494692,1.0
TUBGCP5,PAX6,-0.20939312896957496,1.0
ATG4B,PAX6,0.1553946554991108,1.0
NUBPL,PAX6,0.2800175621038199,1.0
RHOT1,PAX6,-0.10882445193731716,1.0
FAF1,PAX6,-0.16041456789665487,1.0
ARL8B,PAX6,0.13582996369246358,1.0
ABL1,PAX6,-0.12228321249758434,1.0
TOX3,PAX6,-0.10127547526531006,1.0
NVL,PAX6,-0.16059557307983252,1.0
PLCE1,PAX6,-0.22752914772388744,1.0
NAB1,PAX6,-0.13453966672260131,1.0
DHX30,PAX6,-0.10252570866710686,1.0
HBP1,PAX6,-0.15265307471456846,1.0
HSPB11,PAX6,-0.17307473545958796,1.0
SOX9,PAX6,-0.14882101272087056,1.0
DBP,PAX6,-0.12022308619822386,1.0
WDR3,PAX6,-0.10804182666121598,1.0
RNASEK,PAX6,0.11999072395612576,1.0
ARHGEF40,PAX6,-0.1332729830193773,1.0
KNSTRN,PAX6,-0.20365540126452242,1.0
FBXO7,PAX6,0.15675237694650135,1.0
RNF220,PAX6,0.13344436405391225,1.0
C12orf65,PAX6,-0.1262067932761557,1.0
CEP162,PAX6,-0.13179438167429058,1.0
NAV2,PAX6,0.20657860279796125,1.0
XAB2,PAX6,-0.12350645802425775,1.0
SRPRB,PAX6,0.12848739170804513,1.0
CCDC22,PAX6,-0.14542011270947564,1.0
NCAPH2,PAX6,-0.2224658092410139,1.0
SESN3,PAX6,-0.1369070158942528,1.0
RRS1,PAX6,-0.19825353771634502,1.0
MAP2K6,PAX6,-0.10846970139613998,1.0
N6AMT1,PAX6,-0.2568342537252164,1.0
PTPRG,PAX6,-0.2262791469777321,1.0
TRMT10C,PAX6,-0.1469219289551804,1.0
PCAT7,PAX6,0.14285313194801308,1.0
DGKH,PAX6,0.16049957819405414,1.0
DPY19L3,PAX6,-0.18968968080865478,1.0
CCDC181,PAX6,-0.12788954131661567,1.0
VPS13A,PAX6,-0.13470785125904516,1.0
GPS1,PAX6,-0.11743813275905146,1.0
ZNF595,PAX6,0.12490778213869635,1.0
PGM2,PAX6,-0.1240407079534247,1.0
CA12,PAX6,-0.17636139029982578,1.0
C6orf136,PAX6,0.12189966961081966,1.0
ELMO2,PAX6,0.13085402380661693,1.0
XPO6,PAX6,-0.16588275281387022,1.0
RASSF8,PAX6,-0.2051551524406623,1.0
ANKHD1,PAX6,-0.260421528122182,1.0
RELA,PAX6,-0.2555290055406698,1.0
UTP11,PAX6,-0.10755988008147788,1.0
NCBP1,PAX6,0.11799548046268571,1.0
EFTUD2,PAX6,-0.1684414612035081,1.0
PDE9A,PAX6,-0.1857745968188258,1.0
USF3,PAX6,0.10188229086039491,1.0
TECPR1,PAX6,-0.23242462218823956,1.0
ADCY6,PAX6,0.16350073009582733,1.0
NEDD1,PAX6,-0.33113938033634005,1.0
CHST11,PAX6,0.12961258332983494,1.0
APBA2,PAX6,-0.14019431306917107,1.0
CBL,PAX6,0.15167044841842325,1.0
CTNNBIP1,PAX6,-0.12773860650651137,1.0
TTC13,PAX6,0.1237587944944396,1.0
NUP62,PAX6,-0.11039912315176648,1.0
MCOLN1,PAX6,0.17885239231514838,1.0
KIF27,PAX6,0.1429190871612982,1.0
KCMF1,PAX6,-0.12325507600678942,1.0
MGME1,PAX6,-0.21591799011959667,1.0
TADA2B,PAX6,0.13605487379395198,1.0
BUD23,PAX6,-0.11799762360800203,1.0
PEAK1,PAX6,-0.18640663634458665,1.0
SUPT3H,PAX6,0.23035553005398146,1.0
ELAC2,PAX6,-0.307831229170322,1.0
DGCR8,PAX6,-0.18378672395867346,1.0
CCNK,PAX6,-0.131511028260747,1.0
ZNF581,PAX6,-0.18276775266597123,1.0
TMEM67,PAX6,-0.24024730982932319,1.0
MTFR1,PAX6,-0.18656149583363435,1.0
COMMD8,PAX6,0.1353257479476926,1.0
PTAR1,PAX6,-0.10198928387507844,1.0
SMC6,PAX6,0.1240313762976859,1.0
SMURF2,PAX6,-0.18422976125374357,1.0
NPM3,PAX6,-0.21377896378797967,1.0
E2F6,PAX6,-0.1583997048613417,1.0
RNF26,PAX6,-0.21442180693130508,1.0
SLC27A5,PAX6,-0.12628898485861528,1.0
RBM10,PAX6,-0.18181880234408787,1.0
GPR108,PAX6,-0.315989593373343,1.0
SLC25A44,PAX6,0.10773486385334374,1.0
ADSL,PAX6,-0.21805805741111461,1.0
LRRC1,PAX6,-0.3115682662184933,1.0
WRAP53,PAX6,-0.261339104647512,1.0
ADGRV1,PAX6,0.18523430640933203,1.0
FAIM2,PAX6,0.13493351097667095,1.0
ZNF561,PAX6,-0.3252701549032655,1.0
NR2F6,PAX6,-0.1700809501687599,1.0
MFAP1,PAX6,-0.1235031901205369,1.0
PRRT2,PAX6,-0.1024619422420533,1.0
MUS81,PAX6,0.11458332053149212,1.0
RBM28,PAX6,-0.15860590393560026,1.0
MRPS2,PAX6,-0.13105063998174749,1.0
BIRC2,PAX6,0.11300699539312165,1.0
ZNF227,PAX6,0.15066736507343403,1.0
RRP36,PAX6,-0.12035036246160802,1.0
CHMP1B,PAX6,-0.13569472277055983,1.0
FAM114A2,PAX6,0.18121856188450813,1.0
DRG2,PAX6,-0.16114616682329563,1.0
TMEM184C,PAX6,0.13101868588219023,1.0
CRLF3,PAX6,0.20854843818298052,1.0
PPAN,PAX6,-0.35722704224545954,1.0
EIF2B5,PAX6,-0.14587031489186764,1.0
SS18,PAX6,-0.1466576474526462,1.0
CEP41,PAX6,-0.14037294412547086,1.0
ZDHHC13,PAX6,-0.1888263505890584,1.0
TBC1D5,PAX6,-0.2379989208968949,1.0
SGF29,PAX6,-0.15446302727051542,1.0
KPNA1,PAX6,-0.10354545108116087,1.0
FAM207A,PAX6,-0.23939914070255197,1.0
RITA1,PAX6,-0.20951304624450717,1.0
SLC25A32,PAX6,0.16595261308378895,1.0
RPP38,PAX6,-0.10672157490278344,1.0
ILK,PAX6,-0.13116501687783533,1.0
CCNB1,PAX6,-0.13301444350069302,1.0
BCS1L,PAX6,0.12099768434846814,1.0
ARFGEF3,PAX6,0.10514117080185881,1.0
ZNF3,PAX6,0.14897250126634698,1.0
CPT1C,PAX6,-0.12172413145729832,1.0
IQGAP1,PAX6,-0.14387494509625443,1.0
GPATCH4,PAX6,-0.15351424193019048,1.0
LRRIQ1,PAX6,-0.15845305333680093,1.0
CS,PAX6,-0.14161171327290534,1.0
ACTR8,PAX6,-0.2568233798758648,1.0
APEH,PAX6,-0.16931883217375665,1.0
DNAJC9,PAX6,-0.18812262186240658,1.0
AC023034.1,PAX6,0.141560113888882,1.0
LSM5,PAX6,-0.12802578438138434,1.0
CRELD1,PAX6,0.11739238476355918,1.0
UQCC1,PAX6,-0.13517025353683687,1.0
BTN2A2,PAX6,0.12198048346200485,1.0
MED29,PAX6,-0.16336389132920748,1.0
METTL8,PAX6,-0.12463660167476442,1.0
PPM1E,PAX6,0.16679088691148136,1.0
NUDT4,PAX6,-0.1361768354161461,1.0
TIPIN,PAX6,-0.26522159418670377,1.0
TRIP12,PAX6,-0.14520665338007854,1.0
VPS39,PAX6,0.11111411947673311,1.0
RRAS2,PAX6,-0.14124341077548586,1.0
PARN,PAX6,0.1729287048694732,1.0
NPHP3,PAX6,-0.3360638912958782,1.0
VRK1,PAX6,-0.11633416215837222,1.0
FHOD3,PAX6,-0.24802209650667129,1.0
PTPN13,PAX6,-0.19843549850465259,1.0
ZNF467,PAX6,-0.19929611067242492,1.0
ANO5,PAX6,-0.20178697994528827,1.0
RNPEP,PAX6,0.21233811844598227,1.0
SRC,PAX6,0.10455489664803652,1.0
AZI2,PAX6,-0.115126322429284,1.0
ZNF263,PAX6,0.1456936960998112,1.0
NDUFV1,PAX6,-0.10139224669371003,1.0
PAICS,PAX6,-0.11583991330977908,1.0
PLXDC2,PAX6,0.13343717115230458,1.0
LIPA,PAX6,-0.17715052296239975,1.0
MIEN1,PAX6,-0.11834827594104635,1.0
PDCD6IP,PAX6,-0.15848857917485892,1.0
CDK7,PAX6,-0.25771249510846195,1.0
TXNDC9,PAX6,-0.18552832441309652,1.0
HCCS,PAX6,0.12485625835115499,1.0
ZMYND19,PAX6,-0.1920173763746047,1.0
SNX1,PAX6,-0.13533513977709255,1.0
RBAK-RBAKDN,PAX6,0.1379225895970848,1.0
ZNF213,PAX6,0.16261697486274063,1.0
NR1H2,PAX6,-0.31476809908443615,1.0
ACOT13,PAX6,-0.1473083149722878,1.0
FAM222B,PAX6,0.11773975655902436,1.0
AAR2,PAX6,0.2572930982633541,1.0
SPDL1,PAX6,0.18896538827610465,1.0
DNALI1,PAX6,-0.20490851847353264,1.0
SLCO5A1,PAX6,0.1775168385992194,1.0
LIX1,PAX6,-0.18570578604923105,1.0
TUB,PAX6,0.15121401780329702,1.0
ALKBH3,PAX6,0.21653018795521595,1.0
OSBPL2,PAX6,0.10154034494744657,1.0
HSPA5,PAX6,-0.1312568374514851,1.0
SRBD1,PAX6,-0.25487752435915745,1.0
WDR11,PAX6,-0.14195712793014104,1.0
PBDC1,PAX6,-0.12803109843496693,1.0
LRRC41,PAX6,-0.12220714280172307,1.0
PDLIM5,PAX6,-0.2686364942038222,1.0
GTPBP10,PAX6,0.18846131071630579,1.0
IFNAR2,PAX6,0.10137210506856675,1.0
DNAJC19,PAX6,-0.2160442717917022,1.0
DPP8,PAX6,0.13173175020359595,1.0
MAP3K12,PAX6,-0.2683190977283121,1.0
MRPL13,PAX6,-0.15999316949812026,1.0
AC005332.7,PAX6,0.1493607359760678,1.0
TMEM184B,PAX6,0.1430388820603854,1.0
DNTTIP1,PAX6,-0.17388524156233331,1.0
UXS1,PAX6,-0.1472327351714875,1.0
TTLL1,PAX6,0.13401830255224256,1.0
SNAPC1,PAX6,-0.17441633882498575,1.0
EXOC5,PAX6,0.10374752668437054,1.0
SLC25A24,PAX6,-0.20747637173404865,1.0
UGP2,PAX6,0.10202093717354377,1.0
CTTNBP2,PAX6,-0.13358280155786106,1.0
SYBU,PAX6,0.10783632857887238,1.0
MEIS1,PAX6,-0.12050399237061171,1.0
TSPAN17,PAX6,0.14983769944165104,1.0
MUT,PAX6,0.14660430471996855,1.0
ARHGEF10,PAX6,-0.3747695390460448,1.0
GINM1,PAX6,-0.11798618937988492,1.0
KLHL15,PAX6,-0.22600439616338974,1.0
SP1,PAX6,-0.19278763461987625,1.0
DCAKD,PAX6,0.1634368938130284,1.0
ZNF316,PAX6,0.224688606969627,1.0
COMMD9,PAX6,0.11681500784052345,1.0
NUP37,PAX6,-0.17165053755273885,1.0
CFAP298,PAX6,-0.12581262659649606,1.0
HSPBP1,PAX6,-0.21512954900833803,1.0
STARD10,PAX6,0.14210575569246275,1.0
AP002360.1,PAX6,0.1790322657773351,1.0
PATZ1,PAX6,-0.1653544296361198,1.0
VEGFB,PAX6,-0.24574348774641308,1.0
CUTC,PAX6,-0.1744250872880979,1.0
GTF3C5,PAX6,0.11258750954568097,1.0
COQ6,PAX6,0.10702256609990624,1.0
RHOB,PAX6,-0.21652973862254565,1.0
PARD6A,PAX6,-0.15749330541369,1.0
FEM1A,PAX6,-0.16684162037933392,1.0
DIAPH2,PAX6,0.14645895367384165,1.0
TOMM5,PAX6,0.1498863958057921,1.0
FAM214B,PAX6,0.14079857548867647,1.0
ZNF621,PAX6,-0.34735629571916915,1.0
ERRFI1,PAX6,0.25413594599735356,1.0
YES1,PAX6,-0.14308259941748092,1.0
CTBP1-DT,PAX6,0.12482662287451962,1.0
NSMF,PAX6,-0.2621973937235782,1.0
POLR2F,PAX6,-0.10273988941454221,1.0
SLC6A8,PAX6,-0.20064793558046756,1.0
BAIAP2-DT,PAX6,-0.2971019497178675,1.0
SNAPIN,PAX6,-0.10224106476761874,1.0
NFU1,PAX6,-0.15010615124246451,1.0
MTERF1,PAX6,0.1002637566803033,1.0
GPRC5B,PAX6,-0.30799108380701634,1.0
ABHD11,PAX6,-0.2993903906059674,1.0
MTG2,PAX6,0.14688719772576286,1.0
UBL7,PAX6,-0.20465337057116617,1.0
ZNF503,PAX6,-0.14420717835068797,1.0
COX19,PAX6,-0.1508624667930356,1.0
PRADC1,PAX6,-0.11226890177575433,1.0
TLE3,PAX6,-0.1398092858072335,1.0
LENG1,PAX6,-0.1773436184140984,1.0
SCRG1,PAX6,-0.13310158710155295,1.0
RPP25L,PAX6,-0.16281513677243087,1.0
KATNAL1,PAX6,-0.2585589702865252,1.0
ENOX2,PAX6,0.1170167062369818,1.0
SRP19,PAX6,-0.10514731580999997,1.0
TMEFF1,PAX6,0.15480202927004516,1.0
SIRT7,PAX6,-0.15044395116125608,1.0
IMP3,PAX6,-0.13779532449552512,1.0
SMIM27,PAX6,0.19400876862726535,1.0
NAA60,PAX6,0.16344675475189518,1.0
STK4,PAX6,-0.1606379638769091,1.0
PHYH,PAX6,-0.27064816965811644,1.0
ATG101,PAX6,-0.17776836004467877,1.0
LRRC23,PAX6,-0.2164858823978082,1.0
GLRX2,PAX6,0.18610645260167624,1.0
UBE2F,PAX6,-0.1191136692121253,1.0
AC087190.1,PAX6,0.17686862775583867,1.0
ORMDL2,PAX6,-0.2562133127349884,1.0
STK39,PAX6,0.17743363176109606,1.0
BRF2,PAX6,-0.16518642733710953,1.0
USB1,PAX6,-0.10153528470583995,1.0
ZNF624,PAX6,-0.10482277322260636,1.0
TIMM10,PAX6,-0.10264979510850014,1.0
PSMA6,PAX6,0.12056043507648484,1.0
NUBP1,PAX6,-0.33957603101564704,1.0
INIP,PAX6,0.11915678213159508,1.0
FCHO2,PAX6,0.15730450271785124,1.0
TPX2,PAX6,-0.19809215558154813,1.0
ZNF620,PAX6,-0.16721839058237054,1.0
